Provider Name,Provider Guid,Provider EventSourceName,EventID Qualifiers,EventID,Level,Task,Opcode,Keywords,TimeCreated SystemTime,EventRecordID,Execution ProcessID,Execution ThreadID,Channel,Computer,Security UserID,ServiceName,ImagePath,ServiceType,StartType,AccountName
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:49.786566,2359,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:49.786604,2360,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:49.786674,2361,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:49.786697,2362,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:51.945026,2363,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:51.945044,2364,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.033403,2365,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.152617,2366,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.152983,2367,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.153036,2368,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.425507,2369,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.425571,2370,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.425631,2371,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.425657,2372,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.527393,2373,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.527769,2374,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.527821,2375,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.527855,2376,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.527889,2377,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.609961,2378,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.692245,2379,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.861904,2380,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.861958,2381,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.862017,2382,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.862083,2383,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.862143,2384,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.862152,2385,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:52.999601,2386,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:53.133949,2387,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:53.134035,2388,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:53.134216,2389,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:53.192589,2390,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:53.247641,2391,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214590,2392,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214621,2393,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214653,2394,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214682,2395,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214811,2396,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214848,2397,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214918,2398,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.214951,2399,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.215059,2400,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.215099,2401,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.215340,2402,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.215403,2403,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216318,2404,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216497,2405,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216587,2406,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216621,2407,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216671,2408,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216738,2409,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216780,2410,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216806,2411,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.216970,2412,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217047,2413,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217073,2414,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217382,2415,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217434,2416,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217468,2417,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217489,2418,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217516,2419,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217546,2420,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217577,2421,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217695,2422,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217739,2423,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217772,2424,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217812,2425,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217922,2426,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.217949,2427,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.218010,2428,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.218040,2429,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.218054,2430,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.470545,2431,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.470600,2432,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.470627,2433,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.546118,2434,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.647566,2435,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.647606,2436,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.701387,2437,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.884417,2438,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.884649,2439,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.884762,2440,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.884800,2441,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.884861,2442,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.885288,2443,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.885658,2444,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.885983,2445,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.886032,2446,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.886068,2447,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:54.886089,2448,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.022396,2449,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.022499,2450,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.022583,2451,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.061872,2452,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.128893,2453,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.364656,2454,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.364693,2455,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.364738,2456,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.364790,2457,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
Microsoft-Windows-PowerShell,{a0c1853b-5c40-4b15-8766-3cf1c58f985a},,,4104,3,2,15,0x0000000000000000,2021-06-15 20:24:55.364834,2458,15624,15764,Microsoft-Windows-PowerShell/Operational,LAPTOP-80LNI1KD,S-1-5-18,,,,,
